ga:date,PagePath,PageTitle,bounceRate,sessions,pageviews,avgTimeOnPage,avgSessionDuration,avgPageLoadTime
20201212,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",94.65648854961832,262,275,248.64285714285714,13.297709923664122,4.760035714285714
20200909,/tr/contact,İletişim | CEAKSAN,0.0,2,198,56.994791666666664,5943.5,0.0
20201202,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",90.69767441860465,172,193,282.82608695652175,40.33720930232558,4.780230769230769
20210422,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",14.383561643835616,146,185,603.125,179.33561643835617,4.366
20210412,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",26.82926829268293,164,182,542.578947368421,62.853658536585364,5.185
20210121,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",21.55688622754491,167,180,651.0,50.67664670658683,4.3048
20201201,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",87.66233766233766,154,174,300.8181818181818,42.86363636363637,4.682588235294118
20210120,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",16.428571428571427,140,170,473.86206896551727,99.27142857142857,8.384
20210118,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",21.52777777777778,144,167,639.4347826086956,101.93055555555556,0.0
20210426,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",26.42857142857143,140,167,761.6296296296297,147.35714285714286,0.0
20201126,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",91.44736842105263,152,165,492.3076923076923,42.10526315789474,5.036071428571429
20201220,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",45.85987261146497,157,164,716.375,41.32484076433121,4.8677
20201124,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",91.78082191780823,146,163,456.0,53.10958904109589,5.493428571428572
20201213,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",97.46835443037975,158,163,345.0,8.734177215189874,8.464357142857143
20210422,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",32.08955223880597,134,162,756.1481481481482,137.90298507462686,15.767666666666667
20201219,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",93.5251798561151,139,149,238.6,17.215827338129497,4.9305
20210125,/tr/craft-cms-ve-craft-commerce,Craft CMS ve Craft Commerce | ceaksan,26.36363636363636,110,145,421.9189189189189,140.6090909090909,4.441
20210618,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",48.484848484848484,132,139,670.6666666666666,30.484848484848484,4.1335
20210403,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",17.16417910447761,134,138,841.6,31.402985074626866,0.0
20210706,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",18.253968253968253,126,131,1235.4,49.023809523809526,9.562
20210419,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",27.049180327868854,122,129,829.7142857142857,47.60655737704918,0.0
20210410,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",23.809523809523807,105,127,478.4347826086956,105.24761904761905,8.0375
20201212,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,95.7983193277311,119,126,544.1428571428571,32.00840336134454,8.445111111111112
20210418,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",32.20338983050847,118,126,524.75,35.58474576271186,8.524
20201125,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",89.28571428571429,112,125,383.9230769230769,44.660714285714285,6.305555555555555
20210126,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,18.51851851851852,108,124,462.3125,68.20370370370371,7.79
20210419,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",24.074074074074073,108,123,373.25,55.28703703703704,0.0
20210607,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",33.6283185840708,113,121,473.75,34.796460176991154,4.3195
20210415,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",25.688073394495415,109,118,740.4166666666666,81.79816513761467,0.0
20210418,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",31.818181818181817,110,116,466.14285714285717,29.845454545454544,7.6715
20210531,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",22.772277227722775,101,116,324.4,48.17821782178218,0.0
20210124,/tr/craft-cms-ve-craft-commerce,Craft CMS ve Craft Commerce | ceaksan,36.26373626373626,91,115,441.04,131.93406593406593,0.0
20210506,/tr/regex-regular-expressions-nedir,"Regex (Regular Expressions) Nedir? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",36.36363636363637,110,115,476.1666666666667,25.954545454545453,15.218
20201127,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",86.0,100,113,171.06666666666666,26.36,5.821266666666666
20210417,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",31.19266055045872,109,113,1179.5,43.28440366972477,3.44
20210125,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,23.0,100,112,704.5833333333334,84.54,0.0
20201209,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",84.04255319148936,94,111,807.4444444444445,156.74468085106383,7.324066666666667
20210125,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",23.0,100,111,351.9,35.85,2.3703333333333334
20210124,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,23.46938775510204,98,109,678.1818181818181,76.14285714285714,9.496
20210507,/tr/regex-regular-expressions-nedir,"Regex (Regular Expressions) Nedir? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",17.475728155339805,103,109,631.4285714285714,58.16504854368932,21.775
20201214,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",97.05882352941177,102,108,782.0,25.41176470588235,4.455
20200616,/tr/join-types-tablo-birlestirme/,JOIN Tipleri ve SQL Tablo Birleştirme - ceaksan,95.09803921568627,102,106,314.4,26.431372549019606,9.832214285714286
20200617,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,89.47368421052632,95,106,221.0,23.705263157894738,6.360777777777777
20210417,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",39.795918367346935,98,105,768.8571428571429,54.92857142857143,7.105
20210419,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",18.556701030927837,97,105,812.6666666666666,75.80412371134021,3.5966666666666667
20201130,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",85.86956521739131,92,104,393.0,55.84782608695652,10.980666666666666
20201203,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",90.72164948453609,97,104,463.09090909090907,53.41237113402062,3.9216666666666664
20200625,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,88.29787234042553,94,103,135.1875,23.4468085106383,7.548142857142857
20210508,/tr/regex-regular-expressions-nedir,"Regex (Regular Expressions) Nedir? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",30.76923076923077,91,103,508.0769230769231,72.45054945054945,0.0
20200608,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,88.17204301075269,93,102,190.57142857142858,35.83870967741935,7.850714285714285
20210126,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",23.404255319148938,94,102,437.22222222222223,42.170212765957444,2.504
20201128,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",96.875,96,101,414.75,17.28125,8.071636363636363
20210424,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",19.767441860465116,86,101,695.3333333333334,121.26744186046511,3.0075
20200622,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,88.29787234042553,94,100,390.25,51.702127659574465,9.995333333333335
20200616,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,92.3913043478261,92,99,286.9,43.608695652173914,14.2172
20200618,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,87.09677419354838,93,99,312.14285714285717,61.645161290322584,6.60075
20201123,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",94.73684210526315,95,99,206.0,10.842105263157896,4.086
20210121,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,26.373626373626376,91,98,876.0,67.3956043956044,0.0
20200613,/tr/facebook-pixel-nedir-nasil-kurulur/,Facebook Pixel Nedir? Nasıl Kurulur? - ceaksan,93.4065934065934,91,96,155.57142857142858,13.802197802197803,14.520111111111111
20200619,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,85.54216867469879,83,96,130.0,33.51807228915663,6.712090909090909
20210104,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,16.470588235294116,85,96,590.0,69.12941176470588,4.943666666666667
20210408,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",31.3953488372093,86,96,725.9,84.66279069767442,0.0
20210428,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",23.595505617977526,89,95,570.0,38.07865168539326,0.0
20210122,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",10.0,80,94,738.0,128.95,0.0
20200624,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,81.17647058823529,85,93,166.52631578947367,40.94117647058823,5.3175
20210119,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,17.857142857142858,84,93,403.8,48.42857142857143,2.945
20210120,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,37.07865168539326,89,93,769.5,34.58426966292135,0.0
20210607,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",34.831460674157306,89,93,533.4,29.96629213483146,0.0
20200623,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,95.55555555555556,90,92,336.0,14.988888888888889,9.10842857142857
20200630,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,93.18181818181817,88,92,560.8333333333334,67.72727272727273,9.009166666666665
20210127,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,32.098765432098766,81,92,349.3333333333333,52.370370370370374,0.0
20200610,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,89.1566265060241,83,91,340.1666666666667,35.40963855421687,11.986333333333334
20210111,/tr/products,Ürünler | ceaksan,25.0,4,91,163.0909090909091,6266.75,0.0
20210127,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",20.238095238095237,84,91,739.25,73.20238095238095,0.0
20210408,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",25.882352941176475,85,91,575.125,54.84705882352941,4.094
20210510,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",19.101123595505616,89,91,1204.5,27.06741573033708,0.0
20200615,/tr/primary-unique-foreign-key/,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları - ceaksan",87.34177215189874,79,90,482.90909090909093,68.18987341772151,6.967785714285714
20200625,/tr/primary-unique-foreign-key/,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları - ceaksan",91.76470588235294,85,90,1063.0,87.54117647058824,16.91046153846154
20210114,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",28.04878048780488,82,90,625.25,61.01219512195122,3.9
20210615,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",18.75,80,90,607.6666666666666,93.8,0.0
20200608,/tr/primary-unique-foreign-key/,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları - ceaksan",83.56164383561644,73,89,471.1875,105.3013698630137,5.9828
20200616,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,91.13924050632912,79,89,545.3333333333334,62.12658227848101,21.60727272727273
20201212,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",85.0,80,89,228.54545454545453,31.425,4.978625
20210127,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,27.631578947368425,76,89,587.1538461538462,100.4342105263158,0.0
20210419,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",30.120481927710845,83,89,582.8333333333334,42.144578313253014,0.0
20200609,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,88.60759493670885,79,88,279.0,32.620253164556964,5.4995714285714286
20200611,/tr/primary-unique-foreign-key/,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları - ceaksan",85.33333333333334,75,88,193.0,33.653333333333336,5.632142857142857
20200624,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,97.67441860465115,86,88,318.5,7.406976744186046,25.825333333333333
20210606,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",32.5,80,88,574.0,57.4,0.0
20201010,/_experiments/gtag.htm,Hello Bulma!,16.666666666666664,6,87,265.24050632911394,1116.5,0.0
20200616,/tr/primary-unique-foreign-key/,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları - ceaksan",93.75,80,86,514.0,32.125,13.6405
20200617,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,90.9090909090909,77,86,280.6,22.467532467532468,6.818
20201223,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,18.181818181818183,77,85,640.875,66.54545454545455,5.936166666666667
20200608,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,90.9090909090909,77,84,524.875,54.532467532467535,7.555
20201129,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",90.41095890410958,73,84,157.8181818181818,25.328767123287673,7.628555555555556
20201201,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",82.35294117647058,68,84,378.875,87.57352941176471,5.1808571428571435
20200615,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,90.66666666666666,75,83,239.25,25.72,8.493125
20201204,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",85.48387096774194,62,83,358.6190476190476,121.46774193548387,4.766916666666667
20201207,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",93.67088607594937,79,83,84.6,5.3544303797468356,3.415
20201226,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,25.423728813559322,59,83,263.0,81.20338983050847,7.576333333333333
20210123,/tr/craft-cms-ve-craft-commerce,Craft CMS ve Craft Commerce | ceaksan,27.941176470588236,68,83,786.3571428571429,150.11764705882354,0.0
20201001,/dnomia.com/_experiments/gtm.htm,Hello Bulma!,16.0,25,82,112.49122807017544,257.52,0.0
20200611,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,87.67123287671232,73,81,404.8333333333333,64.3972602739726,17.034428571428574
20200625,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,97.40259740259741,77,81,143.66666666666666,5.597402597402597,6.852600000000001
20200722,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,93.42105263157895,76,81,361.4,23.776315789473685,12.645
20210113,/tr/firebase-nedir-nasil-kullanilir,Firebase Nedir? Nasıl Kullanılır? | ceaksan,36.61971830985916,71,81,391.6,55.183098591549296,3.046
20210414,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",31.25,80,81,1063.0,28.9875,9.535
20210505,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",28.169014084507044,71,81,818.0,127.04225352112677,0.0
20200614,/tr/facebook-pixel-nedir-nasil-kurulur/,Facebook Pixel Nedir? Nasıl Kurulur? - ceaksan,88.40579710144928,69,80,432.90909090909093,69.01449275362319,6.987090909090909
20201116,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",91.42857142857143,70,80,176.7,25.185714285714287,9.093200000000001
20201207,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",83.60655737704919,61,80,510.42105263157896,158.98360655737704,9.420166666666667
20210128,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,27.77777777777778,72,80,665.8,45.0,3.935
20200807,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,97.43589743589743,78,79,214.5,5.5,5.622428571428571
20200916,/tr/tableau-nedir,Tableau Nedir? | CEAKSAN,94.73684210526315,76,79,695.5,50.63157894736842,6.5192
20201122,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",80.32786885245902,61,79,451.77777777777777,133.31147540983608,5.294
20210120,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,22.857142857142858,70,79,697.0,99.57142857142857,0.0
20210606,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",25.0,76,79,1184.6666666666667,46.75,7.309
20200615,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,90.27777777777779,72,78,202.1,27.61111111111111,5.5325
20201127,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",87.6923076923077,65,78,424.0,84.8,4.387
20201201,/tr/metadata-ust-veri-nedir,Metadata (Üst Veri) Nedir? | ceaksan,90.0,70,78,329.625,39.22857142857143,5.6965
20210117,/tr/metadata-ust-veri-nedir,Metadata (Üst Veri) Nedir? | ceaksan,36.986301369863014,73,78,258.5,22.26027397260274,0.0
20210123,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,27.027027027027028,74,78,627.0,33.87837837837838,3.119
20200612,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,90.41095890410958,73,77,512.5,73.43835616438356,7.2605
20200820,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,93.15068493150685,73,77,583.0,40.23287671232877,11.229333333333335
20201212,/tr/middleware-nedir-ne-ise-yarar,Middleware Nedir? Ne İşe Yarar? | ceaksan,97.33333333333334,75,77,343.5,9.16,3.9021999999999997
20210121,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,31.428571428571427,70,77,850.4285714285714,85.04285714285714,4.7905
20210324,/tr/arduino-cesitler-ve-ozellikler,"Arduino: Çeşitler ve Özellikler | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",24.137931034482758,58,77,524.0526315789474,171.6551724137931,5.862
20200630,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,85.71428571428571,70,76,294.75,56.74285714285714,17.39466666666667
20210118,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,27.941176470588236,68,76,451.125,53.720588235294116,9.012
20210421,/tr/join-types-tablo-birlestirme,"JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",28.37837837837838,74,76,1253.5,33.87837837837838,0.0
20200621,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,85.9375,64,75,357.0,51.640625,15.968
20200623,/tr/api-nedir/,API Nedir? Ne İşe Yarar? - ceaksan,90.0,70,75,287.1,55.41428571428571,7.919
20200625,/tr/join-types-tablo-birlestirme/,JOIN Tipleri ve SQL Tablo Birleştirme - ceaksan,91.04477611940298,67,75,412.1666666666667,36.91044776119403,7.6723333333333334
20200701,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,94.28571428571428,70,75,114.6,8.185714285714285,4.230666666666667
20200713,/tr/sed-komutu/,"""sed"" Komutu ve Kullanımı - ceaksan",95.77464788732394,71,75,94.5,5.323943661971831,17.618166666666667
20200906,/tr,CEAKSAN,28.57142857142857,21,75,43.45161290322581,359.7142857142857,1.804
20210116,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,25.0,72,75,804.0,49.34722222222222,0.0
20210117,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",12.307692307692308,65,75,696.5,108.75384615384615,0.0
20210203,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,29.850746268656714,67,75,912.8571428571429,94.95522388059702,0.0
20200622,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,92.7536231884058,69,74,151.6,10.985507246376812,13.976
20210418,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",20.588235294117645,68,74,855.1666666666666,75.48529411764706,2.917
20200612,/tr/primary-unique-foreign-key/,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları - ceaksan",92.7536231884058,69,73,528.0,53.56521739130435,5.659
20200713,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,97.14285714285714,70,73,512.0,21.942857142857143,10.953666666666667
20201121,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",88.70967741935483,62,73,618.9090909090909,109.96774193548387,7.5555
20210107,/tr/pivot-table-nedir,Pivot Table Nedir? Nasıl Kullanılır? | ceaksan,26.865671641791046,67,73,738.2,55.059701492537314,7.06225
20210125,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",37.5,64,73,437.72727272727275,71.359375,0.0
20210621,/tr/pivot-table-nedir,"Pivot Table Nedir? Nasıl Kullanılır? | ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",23.076923076923077,65,73,546.125,67.21538461538462,0.0
20200709,/tr/pivot-table-nedir/,Pivot Table Nedir? Nasıl Kullanılır? - ceaksan,97.14285714285714,70,72,784.0,22.4,11.201818181818181
20210127,/tr,"ceaksan | Kullanıcı Davranışı Analizi, Web Analitiği ve Web Teknolojileri",16.666666666666664,6,72,169.2941176470588,2082.5,0.0
20201205,/tr/veri-enformasyon-ve-bilgi,"Veri, Enformasyon ve Bilgi | ceaksan",83.05084745762711,59,71,694.6666666666666,141.32203389830508,5.5195
20201206,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",90.625,64,71,328.7142857142857,35.953125,4.3338
20201213,/tr/middleware-nedir-ne-ise-yarar,Middleware Nedir? Ne İşe Yarar? | ceaksan,95.58823529411765,68,71,77.0,3.411764705882353,5.193333333333333
20210119,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,21.21212121212121,66,71,653.875,80.6969696969697,0.0
20210126,/tr/join-types-tablo-birlestirme,JOIN Tipleri ve SQL Tablo Birleştirme İşlemleri | ceaksan,17.647058823529413,68,71,1028.0,29.794117647058822,0.0
20210129,/tr/primary-unique-foreign-key,"Key, Primary Key, Unique Key ve Foreign Key Tanımlamaları | ceaksan",12.903225806451612,62,71,718.1111111111111,103.75806451612904,3.1555
